component_file,component_layer,previous_unknown_reason,resolution_method,route_profile_applied,input_packets_added,output_packets_added,pointer_ids_added,validator_bindings_added,new_status,quarantined,reason
agents/agent_media_007/agent_media_007_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_008/agent_media_008_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_009/agent_media_009_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_010/agent_media_010_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_011/agent_media_011_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_012/agent_media_012_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_013/agent_media_013_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_014/agent_media_014_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_015/agent_media_015_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_016/agent_media_016_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_017/agent_media_017_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_018/agent_media_018_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_019/agent_media_019_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_media_020/agent_media_020_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_plugin_runtime_001/agent_plugin_runtime_001_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_plugin_runtime_002/agent_plugin_runtime_002_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_plugin_runtime_003/agent_plugin_runtime_003_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_plugin_runtime_004/agent_plugin_runtime_004_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_001/agent_recovery_001_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_002/agent_recovery_002_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_003/agent_recovery_003_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_004/agent_recovery_004_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_005/agent_recovery_005_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_006/agent_recovery_006_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_007/agent_recovery_007_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agent_recovery_008/agent_recovery_008_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/agni/agni_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/arjuna/arjuna_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/aruna/aruna_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/brahma/brahma_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/chanakya/chanakya_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/chandra/chandra_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/chitragupta/chitragupta_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/common/agent_class_matrix.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/common/director_binding_matrix.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/common/sub_agent_matrix.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,fallback: cross-route support component,general_support_profile,"[stage_execution_packet, component_control_packet, lineage_packet]","[component_result_packet, quality_report_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE]","[universal_component_contract_present, selected_components_are_registered, quality_scores_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/common/workflow_sub_agent_base.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: quality/governance,media_quality_gate_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]","[media_quality_gate_packet, lineage_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_PROVIDER_QUALITY, PTR_QUALITY_LINEAGE]","[media_quality_gate_packet_present, quality_scores_present, final_status_matches_weakest_evidence_layer]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/durga/durga_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/ganesha/ganesha_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/garuda/garuda_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/hanuman/hanuman_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/indra/indra_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/kama/kama_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
agents/krishna/krishna_agent.py,AGENT,MAC-06.2C active UNKNOWN_NEEDS_REVIEW,path/pre-contract keyword: research/source/fact,research_synthesis_profile,"[topic_intake_packet, trend_signal_packet, source_evidence_packet]","[research_brief_packet, source_evidence_packet, claim_risk_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT]","[source_breadth_lock_status, per_tool_source_map_present, exact_rule_evidence_present]",PRODUCTION_DEPTH_ENRICHED,false,Resolved with deterministic route profile; no active unknown remains.
